Text|Label
РРЅС‚РµСЂРµСЃРЅРѕ, РѕС‚РєСѓРґР° С‚С‹ СЃС‚РѕР»СЊРєРѕ Р·РЅР°РµС€СЊ Рѕ РјРµРЅС‚Р°Р»РёС‚РµС‚Рµ? РњРѕР¶РµС‚, Сѓ С‚РµР±СЏ РµСЃС‚СЊ РєР°РєРёРµ-С‚Рѕ РёРЅС‚РµСЂРµСЃРЅС‹Рµ РЅР°Р±Р»СЋРґРµРЅРёСЏ РёР»Рё РёСЃС‚РѕСЂРёРё РЅР° СЌС‚РѕС‚ СЃС‡С‘С‚?|3
Р”РѕСЃС‚Р°РІРёР»Рё Р±С‹СЃС‚СЂРѕ, СЃС‚Р°РІР»СЋ С‡РµС‚С‹СЂРµ, СЂР°СЃРїР°РєРѕРІС‹РІР°С‚СЊ Р±СѓРґРµРј РїРѕР·Р¶Рµ, РїРѕСЃРјРѕС‚СЂРёРј.|4
Р’ РјРѕРµР№ РїСЂР°РєС‚РёРєРµ СЂР°Р±РѕС‚РѕРґР°С‚РµР»СЊ СѓР¶Рµ РІС‚РѕСЂРѕР№ СЂР°Р· РѕС‚РєР°Р·С‹РІР°РµС‚СЃСЏ РѕРїР»Р°С‡РёРІР°С‚СЊ РїРµСЂРµРІРѕР·РєСѓ С‚СЂСѓРґРѕРІРѕР№ РєСѓСЂСЊРµСЂСЃРєРѕР№ СЃР»СѓР¶Р±РѕР№. РќСѓ РєРѕРЅРµС‡РЅРѕ, РІРµРґСЊ РџРѕС‡С‚Р° Р РѕСЃСЃРёРё вЂ” СЌС‚Рѕ Р¶Рµ СЃР°РјС‹Р№ РЅР°РґС‘Р¶РЅС‹Р№ Рё Р±С‹СЃС‚СЂС‹Р№ СЃРїРѕСЃРѕР± РґРѕСЃС‚Р°РІРєРё, РїСЂР°РІРґР°? РџСЂРѕСЃС‚Рѕ Р·Р°РјРµС‡Р°С‚РµР»СЊРЅРѕ, С‡С‚Рѕ РѕРЅРё С‚Р°Рє Р·Р°Р±РѕС‚СЏС‚СЃСЏ Рѕ СЃРІРѕРёС… СЃРѕС‚СЂСѓРґРЅРёРєР°С…!|3
РёС‰Сѓ РєСѓР»СЊС‚|8
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РєРѕС‚РѕСЂР°СЏ РјРѕС‚РёРІРёСЂСѓРµС‚ РЅРµ СЃРґР°РІР°С‚СЊСЃСЏ|9
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІРѕРµРЅРЅС‹С… РєРѕСЂСЂРµСЃРїРѕРЅРґРµРЅС‚РѕРІ РЅР° РїРµСЂРµРґРѕРІРѕР№|5
РќСѓ Рё С‡С‚Рѕ, С‡С‚Рѕ РїРѕР»РѕРІРёРЅСѓ РєРѕРЅСЃРµСЂРІРѕРІ РёСЃРїР°С‡РєР°Р»Рѕ? Р“Р»Р°РІРЅРѕРµ, С‡С‚Рѕ РѕРЅРё РЅРµ Р·Р°РІРѕРЅСЏР»Рё! Р’СЃС‘ РІ РїРѕСЂСЏРґРєРµ, РјРѕР¶РЅРѕ СЃРїРѕРєРѕР№РЅРѕ РёСЃРїРѕР»СЊР·РѕРІР°С‚СЊ!|3
Р›РёС†РµРЅР·РёРѕРЅРЅР°СЏ РІРµСЂСЃРёСЏ вЂ” СЌС‚Рѕ С‚Р°Рє РєСЂСѓС‚Рѕ! РћРЅР° РґР°РµС‚ РґРѕСЃС‚СѓРї РєРѕ РІСЃРµРј С„СѓРЅРєС†РёСЏРј Рё РѕР±РЅРѕРІР»РµРЅРёСЏРј.|3
РЇ СѓРІРµСЂРµРЅ, С‡С‚Рѕ Р±СѓРґСѓС‰РµРµ Р•РІСЂРѕРїС‹ Рё СЃРІСЏС‚РѕР№ Р СѓСЃРё Р±СѓРґРµС‚ СЃРІРµС‚Р»С‹Рј Рё РїСЂРѕС†РІРµС‚Р°СЋС‰РёРј. РњС‹ РІСЃРµ РїСЂРµРѕРґРѕР»РµРµРј С‚СЂСѓРґРЅРѕСЃС‚Рё Рё СЃС‚Р°РЅРµРј РµС‰Рµ СЃРёР»СЊРЅРµРµ.|3
С…РѕС‡Сѓ РєРѕРјРµРґРёСЋ СЃ С‚С‘РїР»РѕР№ Р°С‚РјРѕСЃС„РµСЂРѕР№ Рё РґРѕР±СЂС‹Рј С„РёРЅР°Р»РѕРј|3
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РЅР°РїР°РґРµРЅРёРµ РІРѕР»РєРѕРІ РЅР° РїРѕСЃРµР»РѕРє|7
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІРѕРµРЅРЅС‹Р№ РѕСЂРєРµСЃС‚СЂ РЅР° С„СЂРѕРЅС‚Рµ|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚СЂРёР»Р»РµСЂ СЃ РїСЃРёС…РѕР»РѕРіРёС‡РµСЃРєРёРј РґР°РІР»РµРЅРёРµРј|7
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РќР°СЂРЅРёСЋ, РєСѓРґР° РјРѕР¶РЅРѕ РїРѕРїР°СЃС‚СЊ С‡РµСЂРµР· С€РєР°С„ |11
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїРѕР±РµРі РёР· С‚СЋСЂСЊРјС‹ С‡РµСЂРµР· РїРѕРґР·РµРјРЅС‹Рµ С‚РѕРЅРЅРµР»Рё |11
Рћ, РєР°Рє Р·Р°РјРµС‡Р°С‚РµР»СЊРЅРѕ, С‡С‚Рѕ РІ РЅР°С€РµРј РіРѕСЂРѕРґРµ РЅРµС‚ РєРѕРЅРґСѓРєС‚РѕСЂРѕРІ СѓР¶Рµ 15 Р»РµС‚! РџСЂРѕСЃС‚Рѕ РѕС‚РґР°РµС€СЊ Р·Р° РїСЂРѕРµР·Рґ РїСЂРё РІС‹С…РѕРґРµ РІРѕРґРёС‚РµР»СЋ... РљР°Рє СѓРґРѕР±РЅРѕ, РїСЂР°РІРґР°? РћСЃРѕР±РµРЅРЅРѕ РєРѕРіРґР° Р·Р°Р±С‹РІР°РµС€СЊ РґРµРЅСЊРіРё РёР»Рё РІРѕРґРёС‚РµР»СЊ РѕРєР°Р·С‹РІР°РµС‚СЃСЏ РІ РґСЂСѓРіРѕРј РјРµСЃС‚Рµ.|2
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р°РґРІРѕРєР°С‚Р° РјР°С„РёРё, РєРѕС‚РѕСЂС‹Р№ РЅР°С‡РёРЅР°РµС‚ СЃРѕРјРЅРµРІР°С‚СЊСЃСЏ|4
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РґРѕРІРµСЂРёРµ вЂ” СЃР°РјС‹Р№ Р±РѕР»СЊС€РѕР№ СЂРёСЃРє|7
С…РѕС‡Сѓ РёСЃС‚РѕСЂРёСЋ Рѕ РїСЂРѕСЃС‚С‹С… СЂР°РґРѕСЃС‚СЏС… Р¶РёР·РЅРё|6
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЌРєСЃРїРµРґРёС†РёСЋ Рє РІСѓР»РєР°РЅСѓ|11
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРёСЃРєРё РїСЂРѕРїР°РІС€РµР№ СЌРєСЃРїРµРґРёС†РёРё РІ РіРѕСЂР°С…|11
С…РѕС‡Сѓ РїСЂРѕ РіРµСЂРѕРёР·Рј РїРѕРґ РѕРіРЅС‘Рј|5
С…РѕС‡Сѓ РїСЂРѕ Р±РѕРіРѕРІ|10
СЃРїРѕРєРѕР№РЅС‹Р№ РґРѕРєСѓ Рѕ РјРѕСЂРµ Рё РѕРєРµР°РЅР°С…|6
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РЅРµСѓРґР°С‡РЅСѓСЋ РѕРїРµСЂР°С†РёСЋ Рё РїРѕСЃР»РµРґСЃС‚РІРёСЏ|2
РєСЂРёРјРёРЅР°Р»СЊРЅР°СЏ РґСЂР°РјР° РїСЂРѕ С‡РµСЃС‚СЊ СЃСЂРµРґРё РІРѕСЂРѕРІ Рё РєРѕРґРµРєСЃ РєРѕС‚РѕСЂС‹Р№ РЅРµР»СЊР·СЏ РЅР°СЂСѓС€Р°С‚СЊ|4
РњРЅРµ РєР°Р¶РµС‚СЃСЏ, СЌС‚РѕС‚ С„РёР»СЊРј РѕС‡РµРЅСЊ С‚РѕС‡РЅРѕ РїРµСЂРµРґР°РµС‚ Р°С‚РјРѕСЃС„РµСЂСѓ 90-С…. РРЅС‚РµСЂРµСЃРЅРѕ РЅР°Р±Р»СЋРґР°С‚СЊ Р·Р° СЂР°Р·РІРёС‚РёРµРј СЃСЋР¶РµС‚Р° Рё СѓР·РЅР°РІР°С‚СЊ Рѕ Р¶РёР·РЅРё С‚РѕРіРѕ РІСЂРµРјРµРЅРё.|3
РЅСѓР¶РµРЅ СЃ Р¶РёРІРѕС‚РЅС‹РјРё|11
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РѕР±РѕСЂРѕС‚РЅСЏ РІ РїРµС‰РµСЂРµ |8
РёС‰Сѓ РїСЂРёРєР»СЋС‡РµРЅРёСЏ СЃ Р¶РёРІРѕС‚РЅС‹РјРё РёР»Рё СЌРєР·РѕС‚РёС‡РµСЃРєРѕР№ С„Р°СѓРЅРѕР№|11
РёС‰Сѓ СЂР°РґРѕСЃС‚Рё|6
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р№РµС‚Рё РІ Р РѕСЃСЃРёРё |11
РќСѓ РґР°, РІСЃРµРіРѕ 4 Р±Р°Р№С‚Р° РІ СЃР»РѕРІРµ Р‘Р°С‚СЏ, РєС‚Рѕ Р±С‹ РјРѕРі РїРѕРґСѓРјР°С‚СЊ, С‡С‚Рѕ СЌС‚Рѕ С‚Р°Рє РІР°Р¶РЅРѕ!|2
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С„РёР»СЊРј РїСЂРѕ Р»СЋР±РѕРІСЊ РІ РјР°Р»РµРЅСЊРєРѕРј РіРѕСЂРѕРґРєРµ|0
С…РѕС‡Сѓ РїСЂРёРєР»СЋС‡РµРЅРёСЏ СЃ Р·Р°РіР°РґРєР°РјРё Рё Р»РѕРІСѓС€РєР°РјРё|11
РўС‹ С‡С‚Рѕ, СЃРѕРІСЃРµРј С‚СѓРїРѕР№? РЎСѓРјРјР° РґРѕР»Р¶РЅР° СѓРєР»Р°РґС‹РІР°С‚СЊСЃСЏ РІ РёС… РѕС„. РґРѕС…РѕРґ Р·Р° 3 РіРѕРґР°, РёРЅР°С‡Рµ Сѓ С‚РµР±СЏ Р±СѓРґСѓС‚ РІРѕРїСЂРѕСЃС‹, РїРѕРЅСЏР», РїСЂРёРґСѓСЂРѕРє? Р Р±РµР· С‚РІРѕРёС… РґСѓСЂР°С†РєРёС… РІРѕРїСЂРѕСЃРѕРІ СЂР°Р·Р±РµСЂСѓС‚СЃСЏ, СѓРјРЅРёРє.|0
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РѕР±РѕСЂРѕС‚РЅСЏ, РєРѕС‚РѕСЂС‹Р№ РґРѕР»Р¶РµРЅ СЃРїР°СЃС‚Рё СЃРІРѕР№ РєР»Р°РЅ |10
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РјСѓР·С‹РєР°Р»СЊРЅСѓСЋ РіСЂСѓРїРїСѓ, РєРѕС‚РѕСЂР°СЏ СЃР»СѓС‡Р°Р№РЅРѕ СЃС‚Р°РЅРѕРІРёС‚СЃСЏ РїРѕРїСѓР»СЏСЂРЅРѕР№|3
РёС‰Сѓ С†РµРЅСѓ РїРѕР±РµРґС‹|5
Р’СЃС‘ РїСЂРѕРґСѓРјР°РЅРѕ РґРѕ РјРµР»РѕС‡РµР№, РґРµС‚Рё РІ РїРѕР»РЅРѕР№ Р±РµР·РѕРїР°СЃРЅРѕСЃС‚Рё, СЃРёСЃС‚РµРјР° РЅР°РґС‘Р¶РЅРѕ Р·Р°С‰РёС‰Р°РµС‚ РѕС‚ СЃР»СѓС‡Р°Р№РЅС‹С… РЅР°Р¶Р°С‚РёР№.|3
РќСѓ РґР°, РєРѕРЅРµС‡РЅРѕ, С‚Р°РєРёРµ С€С‚СѓРєРё РїСЂРѕСЃС‚Рѕ СЃСѓРїРµСЂ-РјРµРіР° РІРѕСЃС‚СЂРµР±РѕРІР°РЅС‹! РћСЃРѕР±РµРЅРЅРѕ РєРѕРіРґР° РЅРµС‚ СЃРѕР±СЃС‚РІРµРЅРЅРѕР№ С‚РµСЂСЂРёС‚РѕСЂРёРё РґР»СЏ СЃС‚СЂРѕРёС‚РµР»СЊСЃС‚РІР°.|2
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РѕР±РѕСЂРѕС‚РЅСЏ РІ С€РєРѕР»Рµ |8
Р»С‘РіРєР°СЏ РєРѕРјРµРґРёСЏ С‡С‚РѕР±С‹ Р·Р°Р±С‹С‚СЊ Рѕ РїСЂРѕР±Р»РµРјР°С… Рё РїСЂРѕСЃС‚Рѕ РѕС‚РґРѕС…РЅСѓС‚СЊ|3
РёС‰Сѓ РїСЂРёРєР»СЋС‡РµРЅРёРµ СЃ РїРѕРіРѕРЅРµР№ Р·Р° Р»РµРіРµРЅРґРѕР№|11
Р РµР°Р»СЊРЅРѕ С‚С‘С‚РєР°, РѕС‚СЃСѓС‚СЃРІРёРµ РєР°РґС‹РєР° СЂСѓРєРѕР№ РїСЂРёРєСЂС‹РІР°РµС‚. Р’РёРґРёРјРѕ, РѕРЅР° РґСѓРјР°РµС‚, С‡С‚Рѕ СЌС‚Рѕ РјРѕРґРЅС‹Р№ С‚СЂРµРЅРґ РЅРѕРІРѕРіРѕ СЃРµР·РѕРЅР°.|2
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РіРѕРЅРєРё РЅР° РІС‹Р¶РёРІР°РЅРёРµ СЃ РїСЂРµРїСЏС‚СЃС‚РІРёСЏРјРё|7
РёС‰Сѓ РёСЃС‚РѕСЂРёСЋ Рѕ СЃРµРјСЊРµ РєРѕС‚РѕСЂР°СЏ РїСЂРѕС…РѕРґРёС‚ С‡РµСЂРµР· С‚СЏР¶С‘Р»С‹Рµ РёСЃРїС‹С‚Р°РЅРёСЏ Рё РѕСЃС‚Р°С‘С‚СЃСЏ РІРјРµСЃС‚Рµ|2
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІСЂР°С‡Р°, РєРѕС‚РѕСЂС‹Р№ Р°РјРїСѓС‚РёСЂРѕРІР°Р» РЅРѕРіСѓ Р±РµР· РЅР°СЂРєРѕР·Р° |9
РЅСѓР¶РµРЅ СѓР¶Р°СЃ РїСЂРѕ СЃС‚СЂР°С…, РєРѕС‚РѕСЂС‹Р№ СЂСЏРґРѕРј|8
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ Рѕ РІР·СЂРѕСЃР»РµРЅРёРё Рё РїРѕС‚РµСЂРµ РёР»Р»СЋР·РёР№|2
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕРё РґРµР»Р°СЋС‚ РЅРµРІРѕР·РјРѕР¶РЅРѕРµ СЂР°РґРё РґСЂСѓРіРёС…|5
РЇ СѓРІРµСЂРµРЅ, С‡С‚Рѕ СЃСЂРµРґРё СЌС‚РёС… Р±РµР»С‹С… Р»СЋРґРµР№ РµСЃС‚СЊ РјРЅРѕРіРѕ РґРѕСЃС‚РѕР№РЅС‹С… Рё СѓРјРЅС‹С… Р»СЋРґРµР№. РњС‹ РґРѕР»Р¶РЅС‹ РґР°С‚СЊ РёРј С€Р°РЅСЃ Рё РїРѕРјРѕС‡СЊ РёРј.|3
С…РѕС‡Сѓ РїР°СЂРѕРґРёСЋ РёР»Рё СЃР°С‚РёСЂСѓ РЅР° С‡С‚Рѕ-С‚Рѕ РёР·РІРµСЃС‚РЅРѕРµ Рё Р°РєС‚СѓР°Р»СЊРЅРѕРµ СЃ РѕСЃС‚СЂРѕСѓРјРёРµРј|3
РЇ РЅРµ СѓРІРµСЂРµРЅ, С‡С‚Рѕ СЃРїСЂР°РІР»СЋСЃСЊ СЃ СЌС‚РёРј Р·Р°РґР°РЅРёРµРј, РѕРЅРѕ РєР°Р¶РµС‚СЃСЏ СЃР»РёС€РєРѕРј СЃР»РѕР¶РЅС‹Рј РґР»СЏ РјРµРЅСЏ.|1
РЅСѓР¶РµРЅ СЃ Р¶РёРІРѕС‚РЅС‹РјРё Рё СЌРєР·РѕС‚РёРєРѕР№|11
РёС‰Сѓ С‚СЂРёР»Р»РµСЂ РїСЂРѕ СѓР±РёР№СЃС‚РІРѕ, СЃРїР»Р°РЅРёСЂРѕРІР°РЅРЅРѕРµ РёСЃРєСѓСЃСЃС‚РІРµРЅРЅС‹Рј РёРЅС‚РµР»Р»РµРєС‚РѕРј|1
С„РёР»СЊРј РїСЂРѕ СЃРјРµС€РЅСѓСЋ РєРѕРјРїР°РЅРёСЋ Рё РЅРµР»РµРїС‹Р№ СЃР»СѓС‡Р°Р№|3
С…РѕС‡Сѓ С„РёР»СЊРј РїСЂРѕ СЃС‚Р°СЂС‹Рµ С„РѕС‚РѕРіСЂР°С„РёРё|6
С…РѕС‡Сѓ РїСЂРёРєР»СЋС‡РµРЅРёСЏ СЃ Р·Р°РіР°РґРєР°РјРё Рё Р»РѕРІСѓС€РєР°РјРё|11
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРѕРµРЅРЅСѓСЋ СЂР°Р·РІРµРґРєСѓ Рё РґРµР·РёРЅС„РѕСЂРјР°С†РёСЋ|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РєРёСЂР°СЃРёСЂР°, РєРѕС‚РѕСЂС‹Р№ РЅРѕСЃРёР» РґРѕСЃРїРµС…Рё |9
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р·РѕРјР±Рё РІ С†РёСЂРєРµ |8
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р»РѕРІСѓС€РєСѓ РІ РїРѕРґР·РµРјРЅРѕРј РїР°СЂРєРёРЅРіРµ |7
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЃРЅР°Р№РїРµСЂСЃРєСѓСЋ РґСѓСЌР»СЊ|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РїСЂРѕРіСЂР°РјРјРёСЃС‚Р°, РєРѕС‚РѕСЂС‹Р№ СЃРѕР·РґР°Р» РїСЂРёР»РѕР¶РµРЅРёРµ РґР»СЏ РїРѕРјРѕС‰Рё РёРЅРІР°Р»РёРґР°Рј |9
С…РѕС‡Сѓ РёСЃС‚РѕСЂРёСЋ РїСЂРѕ РЅРµР¶РЅРѕСЃС‚СЊ Рё РІРЅРµР·Р°РїРЅРѕРµ РїСЂРёР·РЅР°РЅРёРµ|0
РЇ РІРѕРѕР±С‰Рµ РЅРµ СѓРІРµСЂРµРЅ, С‡С‚Рѕ СЌС‚Рё СЃСѓС…РїР°Р№РєРё РєР°С‡РµСЃС‚РІРµРЅРЅС‹Рµ. РњРѕР¶РµС‚ Р±С‹С‚СЊ, РѕРЅРё РІСЃРµ РїСЂРѕСЃСЂРѕС‡РµРЅРЅС‹Рµ РёР»Рё СЃ РЅР°СЂСѓС€РµРЅРёСЏРјРё СѓСЃР»РѕРІРёР№ С…СЂР°РЅРµРЅРёСЏ.|1
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚СЂРёР»Р»РµСЂ РїСЂРѕ РїРѕС…РёС‰РµРЅРёРµ РёР·РІРµСЃС‚РЅРѕРіРѕ РїРѕР»РёС‚РёРєР°|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєРёРЅРѕ Рѕ РїСѓС‚РµС€РµСЃС‚РІРёСЏС… РЅР° РІРµР»РѕСЃРёРїРµРґРµ|6
Р’СЃРµ СЌС‚Рё РІР°С€Рё СЃРёСЃС‚РµРјС‹ РІРµРЅС‚РёР»СЏС†РёРё Рё РєРѕРЅРґРёС†РёРѕРЅРёСЂРѕРІР°РЅРёСЏ - РїРѕР»РЅР°СЏ РµСЂСѓРЅРґР°! РЈ РєРѕРЅРєСѓСЂРµРЅС‚РѕРІ РІРѕРѕР±С‰Рµ РЅРёС‡РµРіРѕ РЅРµ СЂР°Р±РѕС‚Р°РµС‚, Р° РІС‹ С‚РѕР»СЊРєРѕ РґРµРЅСЊРіРё РІС‹РєР°С‡РёРІР°РµС‚Рµ. Р›СѓС‡С€Рµ Р±С‹ РІРѕРѕР±С‰Рµ Р±РµР· РІСЃРµРіРѕ РѕР±РѕР№С‚РёСЃСЊ, С‡РµРј СЃРІСЏР·С‹РІР°С‚СЊСЃСЏ СЃ РІР°С€РёРјРё ""С‡СѓРґРѕ-СЃРёСЃС‚РµРјР°РјРё"".|0
РЅСѓР¶РµРЅ С„РёР»СЊРј РїСЂРѕ РїРёСЂР°С‚РѕРІ РєРѕСЂР°Р±Р»РµРєСЂСѓС€РµРЅРёСЏ РѕСЃС‚СЂРѕРІР° Рё РјРѕСЂСЃРєРёРµ Р±РёС‚РІС‹|11
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЌРєСЃРїРµРґРёС†РёСЋ|11
Р’ С…РѕРґРµ РѕР±СЃСѓР¶РґРµРЅРёСЏ РґРµРїСѓС‚Р°С‚ Р“РѕСЃРґСѓРјС‹ РЅР°Р·РІР°Р» РїРѕС‚РѕРјСЃС‚РІРµРЅРЅСѓСЋ РІРµРґСЊРјСѓ. Р­С‚Рѕ РІС‹Р·РІР°Р»Рѕ РѕРїСЂРµРґРµР»С‘РЅРЅС‹Рµ РєРѕРјРјРµРЅС‚Р°СЂРёРё.|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ СЃРїРѕСЂС‚СЃРјРµРЅР°, РєРѕС‚РѕСЂС‹Р№ С‚СЂРµРЅРёСЂСѓРµС‚ РґРµС‚РµР№|9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РєСЂР°Р¶Сѓ СЏРґРµСЂРЅРѕР№ Р±РѕРјР±С‹ Рё РїРѕРёСЃРє|7
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРµРґСЊРјСѓ, РєРѕС‚РѕСЂР°СЏ Р·Р°С‰РёС‰Р°РµС‚ Р»РµСЃ РѕС‚ РѕРіРЅСЏ|10
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РЅРµР»РµРїСѓСЋ РіРѕРЅРєСѓ РЅР° РіР°Р·РѕРЅРѕРєРѕСЃРёР»РєР°С… |3
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєСЂРёРјРёРЅР°Р»СЊРЅСѓСЋ РґСЂР°РјСѓ РїСЂРѕ С‚РѕСЂРіРѕРІР»СЋ Р»СЋРґСЊРјРё |4
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р·Р°РіР°РґРѕС‡РЅРѕРµ РёСЃС‡РµР·РЅРѕРІРµРЅРёРµ СЌРєСЃРїРѕРЅР°С‚Р° РёР· РјСѓР·РµСЏ|1
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РґРµРІСѓС€РєСѓ, РєРѕС‚РѕСЂСѓСЋ РЅРµ РїРѕРЅРёРјР°СЋС‚ СЂРѕРґРёС‚РµР»Рё|2
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ Рѕ С‚РѕРј РєР°Рє РѕС€РёР±РєР° СЃС‚Р°Р»Р° С‚СЂР°РјРїР»РёРЅРѕРј Р° РЅРµСѓРґР°С‡Р° вЂ” СѓСЂРѕРєРѕРј РґР»СЏ СЂРѕСЃС‚Р°|9
РЅСѓР¶РµРЅ РїСЂРµРѕРґРѕР»РµРЅРёРµ|9
РёС‰Сѓ СѓР¶Р°СЃС‹ РїСЂРѕ РїСЂРёР·СЂР°РєРѕРІ РґРµРјРѕРЅРѕРІ РїСЂРѕРєР»СЏС‚РёСЏ РёР»Рё РїРѕС‚СѓСЃС‚РѕСЂРѕРЅРЅРµРµ РєРѕС‚РѕСЂРѕРµ РїСѓРіР°РµС‚|8
РЅСѓР¶РµРЅ С„РёР»СЊРј РїСЂРѕ РѕРїР°СЃРЅС‹Р№ РІС‹Р±РѕСЂ Рё СЃС‚СЂР°С…|7
